Id,SalePrice
1461,121014.23173253528
1462,158933.10704091622
1463,183400.48841196034
1464,198170.39977654762
1465,191434.21951760675
1466,170516.0999888875
1467,176477.71122102434
1468,162084.75291668397
1469,191558.96303312771
1470,121050.36601634466
1471,194751.17654629453
1472,96797.21805756119
1473,95156.30962654915
1474,147448.2486477307
1475,110395.59487493562
1476,372314.83056984865
1477,249434.2360060119
1478,290336.99974117754
1479,288531.07380001666
1480,514181.7024324777
1481,324263.1341014393
1482,206402.93277149115
1483,175598.15253728523
1484,161735.29821105654
1485,185076.63278807062
1486,194377.9611510396
1487,334026.960896309
1488,234387.50243255802
1489,195378.73061850894
1490,233798.16871338367
1491,192909.45772669703
1492,90590.97668529909
1493,184067.59805431968
1494,294807.91661431757
1495,286534.2084246795
1496,235443.74681527595
1497,180233.34602648215
1498,165429.51069296937
1499,160217.41791147948
1500,155513.48428810976
1501,175562.3943954098
1502,147007.1689070115
1503,291398.33935930685
1504,242811.5666960149
1505,225399.3935297084
1506,190213.66688680314
1507,246766.10144554102
1508,200024.94591798054
1509,160078.2377285735
1510,144266.504023081
1511,147399.2897094594
1512,173303.8764466436
1513,140301.0812709518
1514,157621.4494607125
1515,191735.79132753343
1516,153572.37407484197
1517,169024.08616321595
1518,132072.9855148138
1519,215357.75827528117
1520,129102.93402077936
1521,133006.87805190962
1522,174792.0732138511
1523,112456.040622802
1524,122475.80615769331
1525,119847.24824128224
1526,112360.51493937612
1527,105533.17564133092
1528,135545.89975219814
1529,150933.24931762175
1530,179463.47817742493
1531,104308.08064637812
1532,95446.87817940222
1533,145651.76781272562
1534,123653.36006104237
1535,151698.0767048431
1536,107473.01212603251
1537,61483.13882071111
1538,152836.30837368433
1539,189840.17855666153
1540,90647.704654733
1541,141604.61804694816
1542,140980.77148678125
1543,201155.99756176386
1544,80296.802901227
1545,110344.9592289368
1546,131082.33161105326
1547,131360.7954606599
1548,135879.42389809596
1549,117563.6691335405
1550,134475.73591831786
1551,107534.2484050082
1552,134554.8356705323
1553,147600.4472082919
1554,114751.6912581703
1555,162899.78709371178
1556,81422.32530383536
1557,103287.95487208164
1558,101447.91243550173
1559,67559.30142353497
1560,132656.01914588336
1561,129957.1145395448
1562,129000.91411147683
1563,120415.69465905755
1564,158104.93933074878
1565,148844.30479850594
1566,241631.22120929914
1567,74323.50691336152
1568,227225.6541108153
1569,131299.91339701845
1570,137345.79830009455
1571,124030.89996297598
1572,145141.30593212572
1573,243910.12048982698
1574,117207.48816297913
1575,227448.77463488103
1576,244580.65830555034
1577,185111.34182087108
1578,146486.52619078473
1579,142647.3943352169
1580,195226.15331884052
1581,151869.75630661583
1582,124274.49488278333
1583,310190.5350013204
1584,223728.73197592798
1585,136414.84825528442
1586,71055.67404365228
1587,99188.68685205787
1588,152552.57070494193
1589,94179.5546293066
1590,133915.03477391845
1591,93506.59001107755
1592,117733.27930056196
1593,125858.75553804259
1594,126140.84141837184
1595,105926.59512802515
1596,229393.55325248788
1597,195780.65401779083
1598,216634.01274240017
1599,167846.87167916
1600,161998.9806392628
1601,66576.08577345058
1602,112821.36147299653
1603,75669.97405636418
1604,267551.59513646434
1605,246647.42518716422
1606,168764.25160007132
1607,175903.47830245932
1608,216494.97588994686
1609,183781.38034808967
1610,148757.22887902724
1611,139948.2425149118
1612,169456.59065651635
1613,165956.92844514805
1614,124505.20541346869
1615,91872.54334864962
1616,76528.76697199681
1617,92991.71952089637
1618,124399.69996007017
1619,138092.62377828656
1620,158717.26294890378
1621,138766.3093475709
1622,140018.998135133
1623,267264.77262519987
1624,214719.7935677998
1625,118797.96930313011
1626,166365.93800488667
1627,192070.23350576573
1628,277099.4708747916
1629,178966.67853652558
1630,355763.3183167345
1631,223011.01309714667
1632,239073.6169789527
1633,171308.77610277612
1634,186935.94584743178
1635,175800.2288985811
1636,151857.81307607188
1637,200916.0804396324
1638,180330.9839336266
1639,185093.65803866414
1640,252139.9554666815
1641,176785.13905175074
1642,237004.9858498756
1643,220863.93131882118
1644,232909.1824228196
1645,197726.86696819201
1646,159836.99213599824
1647,160074.85182143858
1648,129957.45986236923
1649,140753.40739503194
1650,112162.63451149879
1651,120731.86958300523
1652,96897.8709711639
1653,99061.99872438083
1654,144827.3007479123
1655,137763.7896012041
1656,140626.0219381577
1657,146698.46575603273
1658,142606.16195123925
1659,118981.75788297088
1660,154290.97669421666
1661,463291.8669569877
1662,396780.43684927636
1663,383646.5552391863
1664,506299.1831923278
1665,308318.3370177356
1666,338887.32277120056
1667,386157.8991128593
1668,340203.7170979949
1669,299304.2981356101
1670,351532.71390983276
1671,254480.4298750008
1672,445099.5585146278
1673,294045.41054286284
1674,240090.95196948815
1675,188619.21100961807
1676,190225.2366630694
1677,219355.3658590985
1678,477309.2519125536
1679,406768.1551567762
1680,331520.01867518993
1681,245883.29000792737
1682,312859.09938113834
1683,178221.4450894586
1684,174167.20985221257
1685,171911.38592279766
1686,166785.43873793088
1687,168601.46866159252
1688,191401.41360183686
1689,195459.28832040267
1690,197420.21471506555
1691,187197.28417997854
1692,264327.79696375394
1693,165168.86089723132
1694,182769.1398293124
1695,165549.75150983216
1696,269625.8866340182
1697,171474.6138804228
1698,355048.9307723219
1699,310728.89197946474
1700,249888.01719314102
1701,270218.09243764204
1702,242796.19316482946
1703,243497.33665643353
1704,276283.3492018983
1705,231868.1126613257
1706,442629.85154032626
1707,211431.484561883
1708,201929.0814263172
1709,270395.37125272513
1710,220498.62983216264
1711,269780.7734204009
1712,256686.71018865568
1713,278562.38268646237
1714,222073.04150026193
1715,207345.36830288553
1716,181642.4467114574
1717,173023.6866818252
1718,135085.48654785508
1719,207760.03600423338
1720,245779.25663786824
1721,165451.36706553306
1722,127009.12343566198
1723,155387.61259625287
1724,206252.08557574105
1725,232643.4746585548
1726,184131.27939825825
1727,156026.50201565906
1728,178000.0927001107
1729,168223.42776769202
1730,159935.59736672835
1731,120443.95850596094
1732,126519.99621227306
1733,114751.77067443662
1734,122309.69979508696
1735,127129.84645539061
1736,110581.15283568841
1737,310626.3293972422
1738,238615.83479206864
1739,246491.34015176637
1740,216375.56660022197
1741,191553.08632774802
1742,171855.5909540266
1743,178113.70752448885
1744,317132.0786230328
1745,218508.732961924
1746,175195.5070982417
1747,215321.7847135312
1748,215325.75788801786
1749,145754.04757963395
1750,124192.53902734807
1751,240819.08943404543
1752,116679.98200365127
1753,149352.31804076
1754,191376.88552807004
1755,164792.3737230692
1756,124883.55049338624
1757,121452.6087540675
1758,144966.1209897556
1759,159185.8855691529
1760,165638.07546830457
1761,143673.90986247017
1762,175959.47486863134
1763,182972.90227689577
1764,114191.73640089991
1765,166113.68531140935
1766,185263.96578045885
1767,223318.14607038238
1768,144073.20156649014
1769,175298.8233582552
1770,150800.93988964608
1771,123078.71014570762
1772,131426.37860590577
1773,127048.56372125584
1774,138016.16355186407
1775,140750.0627636806
1776,124016.97109252993
1777,109911.87938039158
1778,137439.72551649009
1779,117172.10779917924
1780,181487.88177806846
1781,126424.22882705535
1782,88420.75356398801
1783,144439.77224557305
1784,107841.59201180738
1785,122758.50162613888
1786,141842.3041814966
1787,164001.43730870608
1788,59405.738304401755
1789,98172.58541104574
1790,80257.1160717003
1791,179031.12995168206
1792,160289.07325262303
1793,128399.12297339705
1794,152361.5813287394
1795,134989.88747651392
1796,124501.34391994
1797,112775.01396960327
1798,121171.22395771238
1799,109181.48609556186
1800,125191.77628172556
1801,128682.69056439585
1802,136363.05338879456
1803,146449.64561710233
1804,137060.25403532316
1805,135375.44667491192
1806,123574.23342147007
1807,129812.78099266218
1808,122712.5176535483
1809,120292.86088450202
1810,141026.83843474105
1811,92506.51297908076
1812,93876.0438213665
1813,125379.17883632472
1814,95452.49320842841
1815,54397.1943954305
1816,98002.84211641335
1817,108201.87538389054
1818,148989.11392563488
1819,122885.493717544
1820,53983.84511180253
1821,115214.1004376146
1822,150302.87586093033
1823,43167.03925531212
1824,130599.7888494568
1825,134168.42777669302
1826,101280.7953172472
1827,100041.5276626111
1828,135910.43784454133
1829,115382.86105413933
1830,143347.2807357986
1831,147453.14309104058
1832,77669.60681199504
1833,135205.266201428
1834,119460.85855212981
1835,122211.79911534625
1836,124673.09867041907
1837,81609.36046552286
1838,126544.80893116094
1839,93030.96863779749
1840,147409.1289530874
1841,136642.0158117711
1842,85559.11073819069
1843,127939.14746966571
1844,137582.2198116639
1845,138744.7088400147
1846,155135.22213293897
1847,162375.444026681
1848,52844.72055725753
1849,109408.51319355295
1850,117906.86749458089
1851,154921.391821331
1852,121998.73056380643
1853,126273.65575385811
1854,167701.76847909018
1855,142008.26851197766
1856,225293.31010545435
1857,152316.8448543426
1858,134353.34393060056
1859,118208.34072042603
1860,146033.47603297734
1861,117708.42877736597
1862,300485.0232095305
1863,284925.31093149795
1864,285068.33936406224
1865,349268.23969722784
1866,345882.66666960437
1867,231158.4204233418
1868,293164.94832485117
1869,203130.8529716985
1870,228489.61813454036
1871,259698.44101295155
1872,173439.94019819394
1873,238079.0307572731
1874,147010.99554054614
1875,199325.29628587337
1876,197614.21819114182
1877,208669.44414625474
1878,204312.0287255229
1879,126799.55377434359
1880,132110.5919332427
1881,245339.9059897565
1882,247340.93645967366
1883,187097.04691362326
1884,206041.14399384893
1885,245992.92027071363
1886,294958.3790256286
1887,212025.06172474634
1888,273835.4571375253
1889,167297.86113655413
1890,118798.24424315605
1891,132420.97466902138
1892,99466.52732604118
1893,128868.03496780629
1894,126351.21790694552
1895,135380.89344481486
1896,126448.862350783
1897,114293.99473536696
1898,113742.77163445772
1899,158905.81147149828
1900,152150.8829216066
1901,171865.07836246619
1902,149247.546974828
1903,213525.698086553
1904,140892.17122162192
1905,199636.4338241435
1906,166645.13237320934
1907,208563.63536019015
1908,110916.78445239531
1909,132367.22495240654
1910,118978.85917710388
1911,214839.02644850948
1912,328600.34859198506
1913,142990.55740319547
1914,58951.64947769866
1915,319822.2053735788
1916,66490.45623447109
1917,254601.83843936914
1918,141760.3658083196
1919,175603.88028471975
1920,154374.3548805227
1921,415377.76729389676
1922,330601.57081614574
1923,224424.60080558775
1924,224799.53738653203
1925,195114.76976107818
1926,398339.16657585086
1927,133597.7227826938
1928,156713.37073880524
1929,123895.63272126993
1930,128742.94603976906
1931,142784.3140115725
1932,140875.6552158622
1933,186951.75888130584
1934,182748.34319950896
1935,173193.03535487718
1936,193236.79558225037
1937,185251.69803151017
1938,171134.22883290512
1939,236988.7851130766
1940,187109.23765167722
1941,169388.9776924849
1942,183001.64276777778
1943,215417.2029146874
1944,374159.47545999906
1945,400365.9770252254
1946,142923.045180545
1947,316409.5346515019
1948,173812.77291297115
1949,245945.78570026282
1950,187837.2042233931
1951,245991.66823063564
1952,206208.54007989567
1953,165324.11658908532
1954,182771.01275975857
1955,137162.83290329558
1956,299374.86587461765
1957,152711.61754376325
1958,303536.969180112
1959,142410.2165976967
1960,114519.09080944654
1961,119422.22670296585
1962,97474.0106847331
1963,105619.47918013022
1964,107076.01680316967
1965,143009.19978786004
1966,137451.4481604293
1967,290916.8694773688
1968,433988.6034668313
1969,399730.6404164372
1970,441280.3947796433
1971,468538.775750289
1972,378671.99759425886
1973,261603.4798081489
1974,326185.8036195812
1975,525350.4139135111
1976,271081.18509545166
1977,353585.38996029715
1978,363322.09493459796
1979,326784.1113346363
1980,203557.1204453526
1981,351592.8808441965
1982,216861.95444148063
1983,203692.00805908037
1984,167940.03874884167
1985,225232.34112911668
1986,212708.6612719349
1987,182106.84965023908
1988,175371.6908878815
1989,192607.64989671847
1990,210480.04779605262
1991,232026.44465843355
1992,215616.27240197978
1993,168547.27780825458
