Id,SalePrice
1461,121951.7167097419
1462,157154.76545113954
1463,185428.5550915437
1464,197756.65354432273
1465,191975.25028129108
1466,171327.4279687572
1467,176858.18029533676
1468,162716.89352968536
1469,191048.78199912998
1470,121083.05862195067
1471,193684.13064873606
1472,95694.42896410511
1473,95943.2792501081
1474,147692.4818808479
1475,113234.89361085767
1476,366044.92007439246
1477,248112.38897595002
1478,289286.45338106935
1479,289917.0742249674
1480,515944.39956344053
1481,321273.2564932204
1482,207357.22556479656
1483,176120.44894919638
1484,163207.68444655984
1485,183191.66407293122
1486,194079.00819403346
1487,336441.62888191437
1488,234109.2097802591
1489,196465.8669074637
1490,231724.85888530128
1491,192033.8399204101
1492,92472.5638108632
1493,183498.31221591498
1494,291358.9031925313
1495,283054.7824559873
1496,238199.34285624936
1497,179523.5986123436
1498,164567.40458186995
1499,159308.58006385696
1500,154543.65557501733
1501,175077.28993494395
1502,145706.98840688774
1503,289071.9408766099
1504,239641.72173003756
1505,223928.2897898652
1506,186972.20183003988
1507,249059.9759862825
1508,200480.2124931088
1509,161895.564982984
1510,144369.78892219532
1511,147556.8376734259
1512,172676.0839670319
1513,140680.27184663867
1514,154943.35680151707
1515,196926.08176669248
1516,153353.0119244333
1517,168441.45856333617
1518,132350.2408092342
1519,217261.1351068027
1520,130450.47419672216
1521,133232.88740247866
1522,174116.73805957526
1523,111924.36940322864
1524,123799.25327566738
1525,120713.5119021306
1526,110081.77486756328
1527,106023.50294411565
1528,136919.05542078568
1529,149832.96009286318
1530,178267.57343649497
1531,105711.49558082299
1532,94377.5025504756
1533,145769.1358020876
1534,123438.32400248236
1535,149891.54724171374
1536,107133.0796560873
1537,62493.416490850395
1538,153293.95504249737
1539,187946.01583296445
1540,91735.53952457024
1541,141793.02303307882
1542,140896.09987715667
1543,201347.08809019174
1544,81363.66354642477
1545,112011.40178250692
1546,131592.42464820942
1547,133171.02251138355
1548,138451.83562891494
1549,116905.63282699906
1550,134415.69112502725
1551,108304.00512224155
1552,135337.60450489412
1553,149361.0952351943
1554,117368.55185794638
1555,163153.27129876433
1556,84010.03185179776
1557,104837.61553304647
1558,101478.68287523313
1559,70352.4699863823
1560,131325.95204009186
1561,130141.68694926644
1562,128614.83748553121
1563,119618.42619886453
1564,157493.47310470731
1565,150260.59097675467
1566,241719.6484324485
1567,74541.16075496552
1568,226319.16219408473
1569,131255.14025821313
1570,137683.50500031403
1571,126409.92535082315
1572,144755.6477210861
1573,245147.5874816815
1574,113687.74989054236
1575,229948.78919946557
1576,245112.0145161944
1577,187418.13645319673
1578,146210.8610191555
1579,146119.52025716548
1580,193728.36448250018
1581,150996.46150485735
1582,124063.80968686214
1583,310932.2251057334
1584,221279.49120347135
1585,136742.0407563781
1586,69786.26765670476
1587,99774.95299323204
1588,152286.49444479158
1589,95439.04989951159
1590,133646.10253841954
1591,93699.36122718707
1592,118756.94803834402
1593,124980.57731459162
1594,129175.87480157104
1595,108084.24934533198
1596,227829.7578616029
1597,190761.20513873934
1598,216686.0258785849
1599,166217.5012053072
1600,163013.0939470583
1601,63096.66518946025
1602,113924.67204681961
1603,78837.93698604777
1604,270394.0634511261
1605,243227.9839989773
1606,167846.34569923667
1607,172620.54007944863
1608,213624.61193661726
1609,185140.53957475277
1610,151539.1870997562
1611,138257.2079757501
1612,172171.2035902648
1613,164857.24071549252
1614,123739.24074106698
1615,91206.9068293601
1616,76150.4780477884
1617,92896.57139099404
1618,124678.26182791896
1619,136237.11781118042
1620,155644.58809446485
1621,139174.95856727113
1622,140875.1207672431
1623,270361.63493969693
1624,212497.9941414351
1625,118004.73868728305
1626,165282.13293813774
1627,191719.4045030949
1628,280227.56517767196
1629,179215.5975545451
1630,361573.80921927537
1631,222632.01680306406
1632,242590.01469657023
1633,169132.20885153394
1634,185847.21911119606
1635,175094.56165420014
1636,153191.55460930034
1637,201962.58167032409
1638,181628.4161061398
1639,185609.04077942495
1640,252913.27061138375
1641,178747.7733956731
1642,234607.85094421048
1643,217184.2410770505
1644,233643.26309746783
1645,198078.03473338342
1646,159604.604108832
1647,157725.64900689654
1648,129804.02138369998
1649,139570.80215452454
1650,112649.17782850192
1651,120815.65864935421
1652,96346.40843934409
1653,99192.75816889646
1654,145374.7303915507
1655,136602.60245773545
1656,140817.7080772689
1657,146974.60532503604
1658,142505.74350903265
1659,119345.97948170241
1660,153796.65894632376
1661,458300.4253102063
1662,399510.60776913713
1663,387804.12746022776
1664,506220.6970865189
1665,307776.5330665228
1666,338496.9797058671
1667,385600.1687939811
1668,342968.0357014537
1669,301293.661028012
1670,349788.81423098093
1671,255808.11242103172
1672,443173.85502643726
1673,292283.4455615765
1674,239671.13730170173
1675,191231.58591502017
1676,190455.66993006412
1677,218168.20974458824
1678,470476.6026574837
1679,402860.6194208527
1680,339313.3422514894
1681,247727.88731912008
1682,311560.3380647604
1683,177034.3342253507
1684,174016.33278065664
1685,171595.29968669254
1686,166619.33399818785
1687,167345.38799165492
1688,190775.47287638846
1689,194923.82690066408
1690,196160.2107169679
1691,184064.83425499185
1692,265373.58283531695
1693,165028.57721237314
1694,180959.2692007221
1695,165157.23528016545
1696,270681.01233251265
1697,171528.69279469977
1698,354870.7992108405
1699,315901.9039194741
1700,249340.03295963723
1701,268872.0067230045
1702,243470.22620162158
1703,242028.30244472707
1704,275461.8646107033
1705,235305.10102971536
1706,449496.8465833273
1707,214897.29878337658
1708,201713.82043719818
