Id,SalePrice
1461,116643.30864770265
1462,160726.62410583868
1463,183218.6113496835
1464,200711.8568332703
1465,190738.14878214174
1466,170971.42768828094
1467,172703.65091524503
1468,163551.06167127923
1469,193257.65048230364
1470,117639.83229760324
1471,183895.44185320335
1472,95884.73932752803
1473,93590.84600703332
1474,145642.05129610788
1475,112887.68662135718
1476,378106.3205110595
1477,250223.68162233836
1478,304768.7585948398
1479,314305.64618399914
1480,514869.9061313016
1481,334301.81321624445
1482,217816.88191880894
1483,176116.7476526132
1484,166501.2546901099
1485,183302.0514257738
1486,191198.22000844384
1487,327184.9074470715
1488,236263.3098909754
1489,193730.64296446252
1490,217739.5403560582
1491,192878.9413096618
1492,87507.29388089248
1493,185224.6584359907
1494,282042.0111002738
1495,280965.85503932403
1496,229893.2518160294
1497,176145.7073486272
1498,169036.25834780082
1499,160502.4820521733
1500,153651.17215479008
1501,173566.6978903272
1502,148596.43495646561
1503,288046.43320642604
1504,235791.73912154086
1505,218493.9773723089
1506,190686.8070371982
1507,239014.18842528097
1508,203858.81155753287
1509,168661.75830857753
1510,141228.8694121355
1511,143124.67822899896
1512,163530.9415440989
1513,137003.39538280893
1514,143088.67211431664
1515,204670.88909772178
1516,151797.63710888455
1517,170584.49199877022
1518,133924.8542682411
1519,202278.79448209036
1520,128338.7891784954
1521,133809.03165579913
1522,170157.42254534538
1523,114108.90790212563
1524,124773.47000190069
1525,121401.33879698669
1526,109905.74294482551
1527,102921.54731924558
1528,135177.64463310258
1529,152413.4211323168
1530,181667.7488575972
1531,109648.96290034043
1532,92542.51993789614
1533,142401.52636369743
1534,123357.3264449306
1535,151609.48829877016
1536,110969.67130745013
1537,59280.827303649065
1538,145905.23902849323
1539,186400.65898267014
1540,89167.1843192411
1541,152020.33177966884
1542,141925.29068302462
1543,204066.6827657155
1544,77656.61541457835
1545,105682.52417494483
1546,132455.79766304055
1547,134493.02568954419
1548,132199.02437229536
1549,112529.26291413211
1550,132212.33933121053
1551,104505.32008796332
1552,133075.17381590622
1553,142375.04714987148
1554,116218.27105362841
1555,163317.4217435204
1556,88734.47162743198
1557,97405.54941817884
1558,96084.59336962385
1559,71014.55258359457
1560,131304.78854992584
1561,121715.91678107562
1562,127932.4326410772
1563,116060.15851807909
1564,156074.88011405952
1565,146581.2420984912
1566,244033.50394038894
1567,75122.87406563033
1568,221480.82190013694
1569,128957.63428265972
1570,139644.35779142517
1571,127528.40119942006
1572,140890.1530946623
1573,253392.406020936
1574,117719.54196811121
1575,218230.6226987657
1576,240604.90183173158
1577,195102.37852194716
1578,146660.43437453115
1579,139004.63027114945
1580,199129.16035985146
1581,151252.83241395082
1582,125269.21200961473
1583,291872.0336534569
1584,216151.0300567561
1585,135957.36178222293
1586,71989.93428880189
1587,97783.12972520084
1588,148362.68151431123
1589,95400.5070504833
1590,136123.54955806313
1591,94817.07426818734
1592,118176.26809390889
1593,122823.07097316663
1594,136403.9655432935
1595,101525.58349471775
1596,228680.8656441352
1597,194869.90953243087
1598,222222.67776383873
1599,167133.0193851482
1600,167721.57424005904
1601,65219.82321503948
1602,105810.03039879103
1603,76514.75875206321
1604,261501.33069397358
1605,246949.25921923365
1606,173298.3424671482
1607,174444.01423796595
1608,220111.0578550648
1609,186580.94563268824
1610,148321.70831867558
1611,142808.7908245649
1612,173764.7524719115
1613,160871.65989012143
1614,119601.93799144845
1615,93428.76001760692
1616,78158.32075460335
1617,93451.12459660764
1618,125772.67225650302
1619,135022.0774601063
1620,159300.06371731975
1621,141596.7906051588
1622,136031.0780906884
1623,265544.9015832148
1624,209620.76325112348
1625,117473.25407760584
1626,161960.92825570074
1627,189335.5814918046
1628,287174.99868053646
1629,185925.65548954176
1630,351403.22164494154
1631,225805.61523791432
1632,244239.1092794748
1633,171746.73276254343
1634,186370.13836440974
1635,178220.7045177669
1636,154464.7912601697
1637,193135.10922195786
1638,179042.60684425593
1639,184894.5209364863
1640,255370.18243478917
1641,180998.73090902145
1642,239400.07452306693
1643,220783.01604883175
1644,240039.39163704432
1645,192962.81176573955
1646,158630.82786392042
1647,161440.80884564162
1648,133667.56257186775
1649,141659.1767274412
1650,107807.38391791335
1651,124673.21324893842
1652,96044.54802753186
1653,100372.76471718533
1654,144998.7841836118
1655,137775.49683644925
1656,141866.25072086364
1657,146237.98942232516
1658,143876.81582978147
1659,119725.56584060924
1660,149824.8303975781
1661,462412.77284359303
1662,400793.9664188068
1663,376201.0359504011
1664,513317.63869128336
1665,304518.72750809713
1666,326763.22469555924
1667,385983.37359143334
1668,343523.9644503787
1669,301558.69873691665
1670,345006.1675696992
1671,241108.20274562264
1672,430564.6140679335
1673,294054.6575187273
1674,237152.82510563292
1675,189722.59427301135
1676,184685.04093505567
1677,213468.03768560663
1678,466166.04424988286
1679,406152.70589163236
1680,345759.028619273
1681,246135.43469978642
1682,310697.6554698562
1683,176645.19192165328
1684,173612.58948607126
1685,172356.54119533047
1686,175646.21228612366
1687,167357.0946613199
1688,190842.31862799168
1689,191803.11761289072
1690,196247.3840700023
1691,185275.3970692099
1692,276335.6462172449
1693,172897.16690410697
1694,183088.00653725327
1695,164295.60336333752
1696,267968.04724294704
1697,171113.4151508251
1698,351136.53070099524
1699,309625.7043427824
1700,243084.52058034795
1701,266295.8747676888
1702,242264.57647270773
1703,245823.97155702693
1704,267114.0085418504
1705,240494.975710562
1706,445099.71765758627
1707,216207.40438706405
1708,195943.80869722157
1709,265135.2626343299
1710,229466.03281644871
1711,271076.30046525656
1712,266820.1183877094
1713,260438.30287937314
1714,218074.28689576685
1715,206559.00400706494
1716,181273.24324027268
1717,176213.39822795166
1718,138254.17944781823
1719,210433.22157350925
1720,240335.81387846806
1721,159147.65229014447
1722,129130.62538647477
1723,151075.38251481668
1724,208923.25447912086
1725,234801.01836935774
1726,188071.02361665296
1727,157972.53919733787
1728,175787.70825121776
1729,172909.52464616665
1730,159915.15012099087
1731,119504.86576769062
1732,125478.41066773186
1733,110824.21929590811
1734,118097.03350580268
1735,130240.26666038756
1736,113672.47059926466
1737,323350.8868640304
1738,246195.58094951714
1739,257712.36837247506
1740,220842.08630470152
1741,185846.71879854164
1742,171123.54255976249
1743,174959.85362762687
1744,315534.50049030007
1745,228291.49393954533
1746,174556.46168194435
1747,218090.84207420918
1748,213912.6007017442
1749,148730.0232612832
1750,121069.67882805291
1751,243057.27383832727
1752,116954.22609047334
1753,149489.82180185057
1754,185828.80019057626
1755,169265.13187149333
1756,126420.3175801241
1757,121925.09245265469
1758,142125.07380742749
1759,163044.96568795847
1760,159676.109347175
1761,139388.68476946096
1762,179259.1323684096
1763,185671.83709977084
1764,115718.6066157231
1765,160186.94615999417
1766,171686.22636669964
1767,211663.7522383053
1768,140082.8194686377
1769,180700.19730207173
1770,147762.0089314991
1771,122906.25799221428
1772,135133.0126984352
1773,125652.72924237566
1774,143247.58736269642
1775,141100.440545759
1776,119840.41843648213
1777,108555.09066339053
1778,137988.62202321482
1779,111859.107616829
1780,179749.98406434033
1781,130677.12088327325
1782,85124.56501321573
1783,138444.87996471356
1784,103206.12247074766
1785,119906.09968218884
1786,154901.3516289543
1787,159788.17903302575
1788,56025.61858802909
1789,99263.33079532952
1790,79378.24805326656
1791,177661.850937457
1792,159197.77096638628
1793,128886.17756492854
1794,154452.9133874413
1795,137528.10607441532
1796,122881.50260086427
1797,104827.85929565635
1798,125462.64827462644
1799,106780.95500527708
1800,126449.9693093157
1801,129454.36860862412
1802,140580.3869210338
1803,148027.36725588446
1804,139169.30703211587
1805,134895.8319623751
1806,124220.5997362055
1807,123304.92193517783
1808,122406.5244876966
1809,117726.8826627764
1810,137422.02135925222
1811,92341.16603605809
1812,91058.89080915737
1813,124580.31961609253
1814,95041.88837739927
1815,54156.43433689801
1816,101773.52388650448
1817,102543.30139284606
1818,147989.7653003045
1819,122744.19651201922
1820,55708.651153661005
1821,111307.1983886377
1822,150808.81153490365
1823,40775.94150630903
1824,127713.52100711044
1825,126238.86768998939
1826,102225.98115410465
1827,98565.03502972441
1828,128942.3058140669
1829,109034.0492296263
1830,142630.41930473788
1831,158611.4282814943
1832,79483.82642426426
1833,127433.69826983935
1834,118028.49633313103
1835,122278.3498017754
1836,121670.81979136688
1837,82428.53895897475
1838,127825.25198404954
1839,93627.59731315717
1840,138620.30284882546
1841,136938.62391233922
1842,83118.75721178748
1843,125314.25229338303
1844,139449.99916404503
1845,135642.33744199475
1846,154678.0438303775
1847,159542.9324741102
1848,54420.942776983815
1849,113500.07321217126
1850,119012.1039527577
1851,157297.72415700287
1852,123733.12281537782
1853,125575.8361996266
1854,171457.50798962728
1855,158346.49978303554
1856,222125.35415075326
1857,163195.5461820293
1858,132636.27624900395
1859,120236.30423374235
1860,143416.37687020548
1861,119841.87024230101
1862,300833.2073076065
1863,289626.77489588386
1864,289716.0577773013
1865,360201.95861604495
1866,344824.0888929042
1867,224027.5578990498
1868,293016.40756507195
1869,196096.99077538066
1870,220851.5104402967
1871,277788.45901178196
1872,172320.9066492098
1873,236913.491381521
1874,143929.30484503147
1875,201697.4719642186
1876,196905.43835027062
1877,200705.6407358085
1878,208557.0701982301
1879,130232.52420128584
1880,131216.02423176792
1881,228550.82874352022
1882,246127.099966381
1883,189169.42468051444
1884,202051.72882083512
1885,243784.81398364282
1886,290173.85098718794
1887,199824.1074795269
1888,250095.41901741
1889,164797.27451020578
1890,126044.29006958193
1891,130387.77517004669
1892,99417.82750802574
1893,131149.4848670451
1894,125603.39486460233
1895,143303.30586327892
1896,125970.0525014689
1897,110593.31303147218
1898,113571.60274097534
1899,158898.5062793381
1900,146256.5460916616
1901,179466.33738601702
1902,143468.70340652124
1903,213564.60323254208
1904,142151.01251342022
1905,198196.78593054475
1906,174645.5302807485
1907,204362.57712026805
1908,107220.45378186635
1909,128221.37208201595
1910,118970.84772331567
1911,212679.96092052344
1912,354625.62181320484
1913,139044.73848450498
1914,58892.4094581023
1915,314405.92058186943
1916,64002.761206731666
1917,257789.96283683728
1918,139178.09619116597
1919,174986.67620077933
1920,158541.16874094526
1921,404053.1861534258
1922,329558.20922579104
1923,229486.34907350887
1924,238266.64279718566
1925,193707.65299126436
1926,382879.5029755193
1927,134608.83586996622
1928,157001.2079529842
1929,125067.85238356389
1930,128233.13789108403
1931,139870.72497464076
1932,144654.73732075637
1933,181232.33275151366
1934,182985.50787924987
1935,173531.35261025006
1936,196176.47461059623
1937,190162.0322498411
1938,171497.60137098868
1939,276703.8935663326
1940,182966.92450714298
1941,172607.89696524944
1942,186074.21133242914
1943,218886.0393291957
1944,408464.6936245929
1945,402439.233143251
1946,152170.6705297645
1947,330634.46509969025
1948,173231.63672688295
1949,243201.10435283638
1950,186136.03576758574
1951,245539.57736365465
1952,205013.29391349305
1953,163445.5562485719
1954,194215.02303216895
1955,140319.90919453817
1956,308776.9432743946
1957,154505.87522494758
1958,289126.93184489163
1959,142876.40208061767
1960,117850.07932813869
1961,118220.58099399712
1962,94734.9102409625
1963,100158.91377065197
1964,107124.56409934671
1965,145479.8089481451
1966,141435.95222413685
1967,281574.6498975154
1968,433313.73333931336
1969,395779.0994524201
1970,432496.89300005
1971,460228.98295118153
1972,363635.2742798567
1973,276827.2121852676
1974,328291.7716894327
1975,490906.8306243696
1976,263297.5313661657
1977,363092.89327625325
1978,378408.8019326007
1979,343898.21949726733
1980,215735.025811086
1981,349041.4948242963
1982,217517.86871500043
1983,216451.54198365574
1984,167545.0398375159
1985,216502.67763849563
1986,205699.16274351234
1987,184035.51713737217
1988,175747.1325492216
1989,192025.50706064916
1990,209394.31330650495
1991,226568.67762458805
1992,218867.75332125818
1993,167651.52830480563
1994,231931.48913348297
1995,187274.0043048802
1996,248746.67769128393
1997,321980.7351088463
1998,313899.35910667054
1999,279263.24114795413
2000,316881.39552937454
2001,257208.24356318126
2002,241874.05508537797
2003,259490.26379476924
2004,274796.64753489045
2005,232547.74466921817
2006,229682.56900522485
2007,249773.69429204732
2008,209079.17866252954
2009,195237.15042263223
2010,193203.71072126034
2011,147627.04713083044
2012,173250.3939195982
2013,184369.04914295746
2014,186529.2315240138
2015,211290.7864604293
2016,189192.94019956235
2017,195892.8397340023
2018,118096.01664222017
2019,132162.00031317843
2020,102890.12545654154
2021,104426.19142728667
2022,182242.87643499725
2023,142878.75945177977
2024,242772.55751414926
2025,361589.0440893329
2026,183719.98519615817
2027,156234.66728186427
2028,148235.83879938297
2029,166909.96980920265
2030,271316.7986772797
2031,233823.54208374192
2032,255461.17040159315
2033,252857.00400174205
2034,165868.17265043914
2035,222374.25954101322
2036,197151.55537840788
2037,201369.11090990703
2038,290622.4150039052
2039,225138.76897781543
2040,271055.761963598
2041,286557.4853746835
2042,204543.55986639456
2043,175816.79478290264
2044,173462.7050226931
2045,220056.53890413386
2046,149973.85697974163
2047,146656.1777616553
2048,135904.62698333093
2049,142098.21939277434
2050,182038.47338592893
2051,101533.06969442808
2052,120309.11337266737
2053,147304.80275415065
2054,93048.28574853246
2055,156816.46741736052
2056,140717.6032733749
2057,113575.7675332509
2058,219036.1481895723
2059,131094.7242214433
2060,161506.7338927486
2061,170538.92801378373
2062,126940.11461531837
2063,117957.33175664504
2064,143108.0089959039
2065,118319.55889025226
2066,163022.62711044005
2067,119298.32594589987
2068,146927.09576026915
2069,83662.8351668993
2070,112713.61542392078
2071,90011.86707989602
2072,127932.33979367343
2073,136448.35812636546
2074,189441.22142272946
2075,150299.77298860135
2076,118647.29996406427
2077,151828.44509100274
2078,125433.95686438527
2079,134811.7957584546
2080,121929.6404391267
2081,125847.81165586595
2082,125801.43455876636
2083,150963.57516813496
2084,110863.28021361904
2085,120455.5252163035
2086,110703.38675972549
2087,126326.23181504148
2088,93342.46324316174
2089,76345.24486286694
2090,125801.30790027912
2091,112489.54671127751
2092,131955.5895329979
2093,115147.2462419514
2094,110253.69813183168
2095,143852.8619655616
2096,76063.36148849843
2097,96672.05789990292
2098,146497.6146758562
2099,53559.2077021062
2100,79510.92623980163
2101,111871.86251226233
2102,127146.22778993471
2103,101948.02192749706
2104,135683.00961427475
2105,125362.06207879791
2106,65317.27702981394
2107,199997.41978315855
2108,115209.66323973105
2109,111433.09435273989
2110,126572.00070755777
2111,138565.65073191567
2112,138221.4778809202
2113,120859.00672248151
2114,121717.42834868582
2115,163641.44360075975
2116,113228.28645161039
2117,146088.6687406609
2118,123370.7878328679
2119,109710.78077473596
2120,114690.87659732396
2121,104825.30712116483
2122,117307.56180693545
2123,91572.85711114536
2124,164132.7276464699
2125,123440.3736476771
2126,140605.22052567598
2127,163204.04330048498
2128,121607.84790280378
2129,95797.43944694952
2130,135552.55354273642
2131,157894.19954654272
2132,114179.12710636586
2133,124496.03765077639
2134,123052.86479279063
2135,92562.86460579753
2136,71039.80002739659
2137,107474.3414273576
2138,129143.26727520966
2139,150146.51693803628
2140,135827.7208538404
2141,153101.39117163423
2142,129549.44189898443
2143,141558.04242958094
2144,116952.86542617694
2145,138501.2371279809
2146,166921.84868845224
2147,134711.50688869454
2148,138798.4456988281
2149,148665.93237475923
2150,245576.48605444134
2151,112868.92776715296
2152,185318.38361098885
2153,153173.0832944116
2154,101876.44843690717
2155,145012.9122839491
2156,246605.81431185154
2157,222915.8507730124
2158,235442.86404854455
2159,207648.23316879285
2160,179280.4511985132
2161,238962.45887299973
2162,375602.7864850351
2163,361531.8635031604
2164,255421.05512531806
2165,195851.2558313222
2166,152696.78425933866
2167,212702.87883487347
2168,198436.8796224404
2169,202019.81995520482
2170,216766.91934026006
2171,147909.25643034812
2172,136574.13531740566
2173,169463.2584521513
2174,229453.7337762846
2175,291932.6218612308
2176,318786.86428890156
2177,237481.25928275395
2178,210899.73866913046
2179,136564.14410749567
2180,203339.86825751115
2181,203807.41125671146
2182,236907.37741920847
2183,199569.82267178516
2184,114284.83433244053
2185,121755.92005095679
2186,144743.86273469572
2187,157078.60733852335
2188,165506.34027957113
2189,265695.66916657076
2190,79481.55203877803
2191,80042.24216212769
2192,86939.46679626728
2193,109778.7890799511
2194,113428.58693861577
2195,109174.07877852187
2196,103065.74763982736
2197,124677.10211618572
2198,161113.77485928446
2199,169976.52341686454
2200,141899.18941433917
2201,147346.92798916018
2202,214347.6757697556
2203,134200.35435130133
2204,187048.57342604134
2205,116284.66699349332
2206,130859.00469172886
2207,219970.6656426199
2208,267898.6982425883
2209,243548.29012516155
2210,120001.24975385876
2211,114615.75188215308
2212,120246.03714376753
2213,105210.49279909919
2214,136324.69852680777
